RSK_ELMN_NM,RSK_ELMN_GRD,RN_1HR,AIRTP,LOT,LAT,LOTNO_ADDR,ROAD_NM_ADDR
SF20311,F,.5,0,126.7304994629,37.5356263863,인천 계양구 작전동 290,인천광역시 계양구 장제로755번길 32 
SF20311,F,.5,0,126.7287297662,37.5303179267,인천 계양구 작전동 269-3,인천광역시 계양구 주부토로 400 계양새마을금고
SF20311,E,.5,2,127.4634521553,37.7905150176,경기 가평군 청평면 상천리 133-2,경기도 가평군 가평읍 경춘로 1575-15
SF20311,E,.5,2,127.8980939564,36.4470708311,경북 상주시 화남면 평온리 427-4,경상북도 상주시 낙동면 영남제일로 4700
SF20313,L,3,-2,128.3710878148,37.7474672828,강원특별자치도 홍천군 내면 자운리 산 28-4,
SF20313,L,4,-1,126.9666452822,37.5901169654,서울 종로구 청운동 4-18,서울특별시 종로구 자하문로36길 38 
SF20313,L,4,-1,126.9664012922,37.5856724116,서울 종로구 청운동 56-75,서울특별시 종로구 자하문로33길 95 
SF20313,L,4,-1,126.9678963297,37.5918935867,서울 종로구 청운동 1,서울특별시 종로구 자하문로36길 16-14 청운벽산빌리지
SF20311,E,.5,4,126.9205695995,37.4511497675,서울 금천구 시흥동 1010-15,서울특별시 금천구 금하로 793 벽산아파트
SF20311,E,.5,2,126.7375937701,37.5474979772,인천 계양구 임학동 77,인천광역시 계양구 계양산로 196 
SF20311,E,.5,2,126.7334590416,37.5475711651,인천 계양구 임학동 77,인천광역시 계양구 계양산로 160 
SF20311,E,.5,2,126.7330928975,37.5464722316,인천 계양구 임학동 32-1,인천광역시 계양구 임학안로27번길 14 삼우아파트
SF20311,F,.5,0,127.3014902246,37.6718095427,경기 남양주시 화도읍 묵현리 165-15,경기도 남양주시 비룡로 225 
SF20311,F,.5,0,127.2832603066,37.6286643013,경기 남양주시 화도읍 차산리 산 67-15,경기도 남양주시 수레로 799 HE
SF20313,L,3,-1,128.0541169289,37.5291353865,강원특별자치도 횡성군 갑천면 구방리 산 137-4,
SF20313,L,3,-1,128.0671909887,37.566357971,강원특별자치도 횡성군 갑천면 삼거리 109-1,
SF20311,J,.5,-1,128.4181061303,38.2174236313,강원특별자치도 인제군 북면 용대리 산 12-11,강원도 인제군 북면 미시령옛길 55
SF20313,L,4,-1,126.9720956687,37.5972255615,서울 종로구 부암동 73,
SF20313,L,4,-1,126.9537030685,37.5786507299,서울 서대문구 홍제동 43-68,
SF20313,L,3,-1,127.0267251187,37.5623048155,서울 성동구 하왕십리동 1050-2,
SF20313,L,3,-1,127.0460694369,37.5681873325,서울 성동구 마장동 804,
SF20313,L,3,-1,127.0376209746,37.5659322185,서울 성동구 마장동 294,
SF20313,L,3,-1,127.041812851,37.563828802,서울 성동구 마장동 804,
SF20313,L,3,-1,127.0482848963,37.554673388,서울 성동구 사근동 102-17,
SF20313,L,3,-1,127.0356102129,37.5828281844,서울 동대문구 제기동 1205,서울특별시 동대문구 약령시로 52 
SF20313,L,3,-1,127.062409792,37.57795676,서울 동대문구 전농동 20-434,서울특별시 동대문구 사가정로 158 
SF20313,L,3,-1,127.0605714377,37.5727215601,서울 동대문구 답십리동 41,서울특별시 동대문구 답십리로 182 
SF20313,L,3,-1,127.0761823864,37.5794213926,서울 동대문구 장안동 473-1,
SF20313,L,3,-1,127.0709216478,37.560861196,서울 동대문구 장안동 480-19,
SF20313,L,3,-1,127.0452374548,37.5867326024,서울 동대문구 청량리동 819,서울특별시 동대문구 제기로 110 
SF20313,L,3,-1,127.0667847041,37.6006978406,서울 동대문구 이문동 360-4,
SF20313,L,3,-1,127.0673447679,37.604456255,서울 동대문구 이문동 209-1,서울특별시 동대문구 한천로 489 
SF20313,L,3,-1,127.0687323871,37.6048396398,서울 동대문구 이문동 7,
SF20313,L,3,-1,127.0628959878,37.5952807538,서울 동대문구 이문동 363-48,
SF20313,L,4,-1,127.001814516,37.6002185164,서울 성북구 성북동 산 10-7,
SF20313,L,4,-1,126.9889651549,37.5932763245,서울 성북구 성북동 226-245,
SF20313,L,4,-1,127.0235588743,37.600561967,서울 성북구 돈암동 643,
SF20313,L,3,-1,126.9313090807,37.6222929954,서울 은평구 불광동 177-21,
SF20313,L,3,-1,126.9279760442,37.612748284,서울 은평구 불광동 260-2,
SF20313,L,3,-1,126.9355582088,37.6097994547,서울 은평구 불광동 1-349,
SF20313,L,3,-1,126.9064074865,37.6178406519,서울 은평구 구산동 산 130-9,
SF20313,L,3,-1,126.9292377335,37.649591733,서울 은평구 진관동 1-2,서울특별시 은평구 진관4로 87 은평뉴타운 상림마을
SF20313,L,3,-1,126.9193733163,37.6287121746,서울 은평구 진관동 56-1,
SF20313,L,3,-1,126.9394249786,37.6453463215,서울 은평구 진관동 218,
SF20311,E,.5,4,127.1710148783,37.0598935586,경기 안성시 원곡면 칠곡리 10-1,경기도 안성시 대덕면 만세로 918-4
SF20311,J,.5,-1,127.2350239562,36.8316911503,충남 천안시 동남구 목천읍 석천리 330,충청남도 천안시 동남구 목천읍 석천2길 27
SF20311,F,.5,1,126.5282624206,35.5985677168,전북 부안군 진서면 운호리 460,전라북도 부안군 변산면 봉래로 17
SF20313,L,3,-1,128.1620451844,37.659967107,강원특별자치도 횡성군 청일면 속실리 산 20-12,
SF20311,E,.5,4,127.2079677215,37.6792654856,경기 남양주시 오남읍 오남리 344-8,경기도 남양주시 진건오남로 496 농장직영
SF20311,E,.5,2,127.2918917513,37.7821752642,경기 가평군 상면 상동리 511,경기도 가평군 상면 비룡로 1640
SF20311,E,.5,2,127.3009498922,38.1407857163,강원특별자치도 철원군 갈말읍 지포리 253-2,강원도 철원군 김화읍 호국로 4693 
SF20311,E,1,1,127.1056465204,37.6202447697,서울특별시 중랑구 용마산로139나길 87-29,서울특별시 중랑구 용마산로139나길 87-29 
SF20311,E,.5,2,127.0616693813,37.5211261368,서울 강남구 삼성동 79-1,서울특별시 강남구 학동로 610 봉은초등학교
SF20311,E,.5,2,127.0650698513,37.5184051319,서울 강남구 삼성동 111-11,서울특별시 강남구 영동대로114길 72 삼성동아펠바움
SF20311,E,.5,2,127.0574700189,37.5191374895,서울 강남구 삼성동 111-8,서울특별시 강남구 영동대로 644 원일빌딩
SF20311,E,1,1,127.0974301264,37.6776492082,경기 남양주시 별내동 산 207-32,서울특별시 노원구 덕릉로145길 92 동막골공원관리사무소
SF20311,F,.5,2,127.3156201624,36.9455020664,경기 안성시 금광면 상중리 535-6,경기도 안성시 금광면 상촌새말길 3
SF20311,F,.5,2,127.3737958395,36.9614864193,경기 안성시 금광면 옥정리 산 80-7,경기도 안성시 보개면 진안로 165-16
SF20313,L,3,-1,127.0653213243,37.7717010275,경기 양주시 광사동 487-3,
SF20311,F,.5,1,127.5091253844,37.773073453,경기 가평군 가평읍 이화리 산 90-11,경기도 가평군 가평읍 호반로 2034-38
SF20311,E,.5,1,126.9847060795,37.4998506933,서울 동작구 동작동 86-12,서울특별시 동작구 동작대로 255 
SF20311,E,.5,1,126.9883919018,37.4581098412,서울 관악구 남현동 산 93-5,서울특별시 서초구 과천대로 786 정각사법당
SF20311,E,.5,1,126.992228496,37.4798137231,서울 서초구 방배동 980-53,서울특별시 서초구 효령로 71 신구아파트
SF20311,E,.5,1,126.997461924,37.4736476148,서울 서초구 방배동 1034-1,서울특별시 서초구 남부순환로 2230 
SF20311,E,.5,1,126.9895201364,37.4864804993,서울 서초구 방배동 871-14,서울특별시 서초구 서초대로 64 
SF20311,E,.5,1,126.7081806177,37.4625540644,인천 남동구 간석동 272-1,인천광역시 남동구 남동대로 899 홍익빌딩
SF20311,E,.5,1,126.7078305141,37.4334599624,인천 남동구 남촌동 602,인천광역시 남동구 남동대로 577 
SF20311,E,.5,1,126.709875245,37.4243999549,인천 남동구 남촌동 510-92,인천광역시 남동구 남동대로 462 
SF20313,L,3,-2,127.3193098319,37.4523178545,경기 광주시 퇴촌면 관음리 750-5,
SF20313,L,3,-2,127.3770795078,37.4219436245,경기 광주시 퇴촌면 우산리 547-2,
SF20311,F,.5,2,128.3005737504,36.2075464368,경북 구미시 고아읍 파산리 산 23-4,경상북도 구미시 고아읍 포아로 891
SF20311,F,.5,1,128.3702695595,36.1968392718,경북 구미시 해평면 해평리 471-3,경상북도 구미시 해평면 해평4길 12
SF20313,L,3,-1,127.5599418071,37.7631223265,강원특별자치도 춘천시 남면 가정리 산 117-1,
SF20313,L,3,-1,127.5965074912,37.7301703705,강원특별자치도 춘천시 남면 발산리 675-4,
SF20313,L,3,-1,127.6384015647,37.744321038,강원특별자치도 춘천시 남면 발산리 산 7-2,
SF20313,L,3,-1,127.6591843702,37.7404428745,강원특별자치도 춘천시 남면 추곡리 산 62-1,
SF20313,L,3,-1,127.7307846585,37.7204108355,강원특별자치도 홍천군 북방면 구만리 산 116-1,
SF20313,L,3,-1,127.6475577517,37.7571584465,강원특별자치도 춘천시 남면 추곡리 산 130-4,
SF20313,L,3,-1,127.8590804037,37.6768332884,강원특별자치도 홍천군 홍천읍 하오안리 90-2,
SF20313,L,3,-1,127.8868066065,37.6605373225,강원특별자치도 홍천군 홍천읍 장전평리 991-2,
SF20313,L,3,-1,127.8762491647,37.6674985806,강원특별자치도 홍천군 홍천읍 장전평리 1035-4,
SF20313,L,3,-1,127.8981041451,37.6038318116,강원특별자치도 홍천군 홍천읍 삼마치리 산 228-5,
SF20313,L,3,-1,127.8960542223,37.6222179781,강원특별자치도 홍천군 홍천읍 삼마치리 8-4,강원 홍천군 홍천읍 영서로 1630
SF20313,L,3,-1,127.8348196287,37.7375162481,강원특별자치도 홍천군 북방면 부사원리 120-6,
SF20313,L,3,-1,127.8172023963,37.739840961,강원특별자치도 홍천군 북방면 본궁리 산 43-3,
SF20313,L,3,-1,127.7605916244,37.7215082805,강원특별자치도 홍천군 북방면 원소리 44-8,
SF20313,L,3,-3,127.2673086111,37.855277334,경기 포천시 화현면 명덕리 산 227-5,
SF20313,L,4,-1,127.3702720968,37.777030405,경기 가평군 상면 임초리 449-3,
SF20313,L,4,-1,127.3699853207,37.782620893,경기 가평군 상면 임초리 516-16,
SF20313,L,4,-1,127.2831757584,37.7796057565,경기 가평군 상면 상동리 271-4,
SF20313,L,4,-1,127.2872491377,37.85721544,경기 가평군 상면 봉수리 산 66-3,
SF20313,L,3,-1,127.524549721,37.990047079,경기 가평군 북면 화악리 산 228-1,
SF20313,L,3,-1,127.445753386,37.9778924925,경기 가평군 북면 적목리 104-6,
SF20313,L,3,-1,127.4444676106,38.0370634945,경기 가평군 북면 적목리 산 1-1,
SF20313,L,3,-1,127.5209950229,37.867982598,경기 가평군 가평읍 마장리 산 35-4,
SF20313,L,3,-1,127.6498158458,37.9796413678,강원특별자치도 춘천시 서면 오월리 산 39-11,
SF20313,L,3,-1,127.6449850624,37.9868927565,강원특별자치도 춘천시 서면 오월리 산 44-2,
SF20313,L,3,-1,127.8704055138,37.690332822,강원특별자치도 홍천군 북방면 하화계리 16-5,
SF20313,L,3,-1,127.8586402468,37.6866262648,강원특별자치도 홍천군 북방면 하화계리 217-7,
SF20313,L,3,-2,127.4720514497,38.2398057654,강원특별자치도 철원군 근남면 육단리 244-13,강원도 철원군 근남면 하오재로 2084 근남주유소
SF20313,L,3,-2,127.4705316651,38.241831372,강원특별자치도 철원군 근남면 육단리 산 3-1,
SF20313,L,3,-2,127.5189075487,38.2032262265,강원특별자치도 철원군 근남면 육단리 산 88-1,
SF20313,L,3,-2,127.4725719048,38.1324530855,강원특별자치도 철원군 근남면 잠곡리 산 133-1,강원 철원군 근남면 샛말1길 189
SF20313,L,3,-2,127.476597732,38.2527090771,강원특별자치도 철원군 근남면 사곡리 1432,강원도 철원군 김화읍 호국로 7022 
SF20313,L,3,-1,127.6453760671,37.9896209541,강원특별자치도 춘천시 서면 오월리 산 87,
SF20313,L,3,-1,127.6446552804,37.9872554946,강원특별자치도 춘천시 서면 오월리 산 44-2,
SF20313,L,3,-1,127.6646734049,37.9788308566,강원특별자치도 춘천시 서면 오월리 산 46-85,
SF20313,L,3,-1,128.2146841513,37.8096657795,강원특별자치도 홍천군 서석면 수하리 산 27,
SF20313,L,4,-1,127.8266032407,37.5265824109,강원특별자치도 횡성군 서원면 유현리 984-4,
SF20313,L,3,-3,127.7190565813,38.0313696969,강원특별자치도 화천군 하남면 거례리 산 250-27,
SF20311,F,.5,2,126.8591528438,35.1649438107,광주 서구 유촌동 866,광주광역시 서구 상무버들로40번길 7 
SF20311,F,.5,2,126.8668579809,35.1577642613,광주 서구 쌍촌동 153-19,광주광역시 서구 내방로 239-1 
SF20313,L,3,-1,126.9879662597,37.31947366,경기 수원시 장안구 파장동 72-18,
SF20313,L,3,-1,126.9613189087,37.3022436455,경기 수원시 장안구 율전동 558,
SF20313,L,3,-1,127.6693030255,37.963173357,강원특별자치도 춘천시 서면 오월리 산 1-2,
SF20313,L,3,-1,127.6665369726,37.9715966106,강원특별자치도 춘천시 서면 오월리 산 12-26,
SF20313,L,3,-1,127.6499227975,37.9795078914,강원특별자치도 춘천시 서면 오월리 산 39-14,
SF20313,L,3,-1,128.3009373566,37.741721784,강원특별자치도 홍천군 서석면 생곡리 산 41-79,
SF20313,L,3,-1,128.2973785044,37.738853067,강원특별자치도 홍천군 서석면 생곡리 산 41-82,
SF20313,L,3,-1,128.1715810499,37.669004786,강원특별자치도 홍천군 서석면 청량리 978-13,
SF20313,L,3,-1,127.0084598083,37.5578288305,서울 중구 신당동 377-171,
SF20313,L,3,-1,127.0242574959,37.5636046305,서울 중구 신당동 170-34,
SF20313,L,3,-1,127.0158651047,37.557489695,서울 중구 신당동 330-186,
SF20313,L,3,-1,126.9663227101,37.558489048,서울 중구 중림동 149-57,
SF20313,L,3,-1,126.977697406,37.5546178071,서울 용산구 후암동 448-60,
SF20313,L,3,-1,126.9884978434,37.5438197065,서울 용산구 용산동2가 5-1556,
SF20313,L,3,-1,126.9817972542,37.5349926645,서울 용산구 용산동2가 6,
SF20313,L,3,-1,126.9713169322,37.545002884,서울 용산구 갈월동 44-25,
SF20313,L,3,-1,126.9541673089,37.535485577,서울 용산구 신창동 56-1,
SF20313,L,3,-1,126.958707924,37.5404054245,서울 용산구 효창동 190-9,
SF20313,L,3,-1,126.9708329442,37.5366539605,서울 용산구 한강로1가 78-6,
SF20313,L,3,-1,126.9667891271,37.519678295,서울 용산구 이촌동 302-29,
SF20313,L,3,-1,126.9513978928,37.530482345,서울 용산구 이촌동 393-4,
SF20313,L,3,-1,126.9826787538,37.5178565245,서울 용산구 이촌동 301-163,
SF20313,L,3,-1,126.9882616581,37.542385888,서울 용산구 이태원동 681,
SF20313,L,3,-1,126.9967253303,37.540540199,서울 용산구 이태원동 258-473,
SF20313,L,3,-1,126.9925713395,37.5400640555,서울 용산구 이태원동 210-5,
SF20313,L,3,-1,127.0017881654,37.540020237,서울 용산구 한남동 726-494,
SF20313,L,3,-1,127.002075516,37.5428227725,서울 용산구 한남동 726-494,
SF20313,L,3,-1,126.9998646042,37.526088619,서울 용산구 보광동 216-13,
SF20313,L,3,-1,127.0020482476,37.5309843995,서울 용산구 보광동 265-888,
SF20313,L,3,-1,127.0021164346,37.5245072135,서울 용산구 보광동 87-3,
SF20313,L,3,-1,127.0097824955,37.54029949,서울 성동구 옥수동 436-10,
SF20313,L,3,-1,127.015979234,37.545209552,서울 성동구 옥수동 517-11,
SF20313,L,3,-1,127.0149552832,37.5471638225,서울 성동구 옥수동 528-11,
SF20313,L,3,-1,127.0156823707,37.542714889,서울 성동구 옥수동 295-1,
SF20313,L,3,-1,127.0127729939,37.541037943,서울 성동구 옥수동 204-7,
SF20313,L,3,-1,127.0087797529,37.6146979183,서울 성북구 정릉동 257-14,
SF20313,L,3,-1,127.0030942922,37.6169225633,서울 성북구 정릉동 966-1,
SF20313,L,3,-1,127.0085281839,37.6059318179,서울 성북구 정릉동 423-15,
SF20313,L,3,-1,126.9959396951,37.610033649,서울 성북구 정릉동 산 1-348,
SF20313,L,3,-1,126.998118863,37.6043785057,서울 성북구 정릉동 산 87-369,
SF20313,L,3,-1,127.0144841229,37.628466148,서울 강북구 수유동 486-339,
SF20313,L,3,-1,127.0032673879,37.643438158,서울 강북구 수유동 산 73-7,
SF20313,L,3,-1,127.0134954486,37.6303811465,서울 강북구 수유동 461-1,
SF20313,L,3,-1,126.9585126175,37.554165858,서울 마포구 아현동 378-1,
SF20313,L,3,-1,126.9509797737,37.543920197,서울 마포구 공덕동 423-29,
SF20313,L,3,-1,126.9474273378,37.5369837005,서울 마포구 도화동 81,
SF20313,L,3,-1,126.9556140136,37.5394950565,서울 마포구 도화동 357-2,
SF20313,L,3,-1,126.9342552364,37.5537443485,서울 마포구 노고산동 49-64,
